tag,x,y
"봉천동인테리어",107,1931.83
"봉천역속눈썹",1048,2610.89
"봉천동야식",9,1424.61
"봉천동보쌈",8,1398.98
"봉천황소곱창",41,4018.79
"사당",455,160.32
"사당맛집",542,236.8
"사당역",436,176.77
"사당역맛집",1500,537.05
"사당네일",602,83.93
"사당족발",222,60.21
"국회의사당",688,489.59
"사당카페",587,756.41
"사당눈썹문신",4622,636.77
"국회의사당맛집",384,544.13
"사당반영구",1505,275.82
"사당속눈썹",839,702.46
"사당미용실",884,934.76
"사당역카페",547,1848.05
"사당동",398,1307.36
"사당꽃집",239,1218.61
"사당술집",963,5442.46
"사당속눈썹펌",929,4826.97
"사당역미용실",1838,1374.69
"사당댄스학원",2857,2226.31
"국회의사당역",225,2320.55
"사당댄스",2762,1402.32
"사당메이크업",348,652.35
"사당눈썹",348,195.43
"사당동맛집",1265,4792.32
"사당역술집",970,1292.54
"사당동네일",150,2800.91
"사당동카페",606,4294.54
"사당맛집추천",455,2402.18
"사당맘",238,5078.06
"국회의사당역맛집",683,2260.07
"사당역데이트",523,2877.45
"사당연습실",206,2286.46
"사당동떡집",1062,10663.99
"사당허벌라이프",259,3649.26
"사당다이어트",219,3704.64
"사당점핑",178,3466.97
"사당맥주",101,3319.43
"사당곱창",72,2520.3
"사당호빠",317,2234.79
"사당피부관리",208,5756.52
"사당역맛집추천",547,2501.68
"사당역고기집",498,3608.9
"사당태닝",359,1663.53
"사당원룸",30,2876.93
"사당역요가",236,857.62
"사당웨딩홀",97,5885.62
"사당허벌",175,9053.34
"사당마사지",33,2777.14
"사당역피부관리",292,7083.56
"사당포장",75,16144.47
"사당키스방",26,4296.62
"사당동성인용품",5,5035.82
"사당역만화카페",11,18990.48
"사당동웨딩홀",19,3181.84
"삼성역",280,44.03
"삼성역맛집",1149,283.95
"삼성역카페",911,1201.47
"삼성역회식",2027,2108.34
"삼성역술집",1297,2426.36
"삼성역맛집추천",203,2560.51
"이대삼성홀",597,5748.53
"삼성역헬스",402,701.91
"삼성역포토스팟",211,3771.98
"상왕십리",669,3197.88
"상왕십리맛집",1377,4991.69
"상왕십리미용실",765,1361.11
"상왕십리역",423,6329.42
"상왕십리역맛집",1066,2744.23
"상왕십리스타벅스",24,5277.68
"서울대입구",1089,28.59
"서울대입구역",242,87.98
"서울대입구맛집",686,132.03
"서울대입구역맛집",2960,447.44
"서울대입구네일",940,1446.24
"서울대입구카페",1067,1616.23
"서울대입구미용실",1272,655.3
"서울대입구꽃집",464,511.32
"서울대입구역꽃집",499,564.65
"서울대입구속눈썹",705,483.5
"서울대입구네일샵",323,1984.19
"서울대입구속눈썹연장",707,544
"서울대입구역미용실",224,3741.59
"서울대입구역네일",247,599.6
"서울대입구헬스",1520,8536.26
"서울대입구헬스장",818,8142.54
"서울대입구원룸",177,830.21
"서울대입구맛집추천",2027,12517.54
"서울대입구역맛집추천",2038,11303.52
"서울대입구피부관리실",45,735.21
"서울대입구쌀국수",147,1837.89
"서울대입구피부관리",13,583.24
"서울대입구치과",67,3935.2
"올리브영서울대입구중앙점",223,657.94
"서울대입구가죽공방",150,4050.33
"서울대입구역태닝",314,6450.04
"선릉",229,12.39
"선릉반영구",1036,88.17
"선릉눈썹문신",1044,106.09
"선릉역맛집",1219,299.55
"선릉속눈썹",1116,485
"선릉맛집",1962,182.52
"선릉역",853,438.74
"선릉왁싱",406,509.21
"선릉카페",954,1473.82
"선릉술집",1750,5442.49
"선릉역고기집",4098,2039.53
"선릉회식",3127,469.68
"선릉미용실",625,751.15
"선릉고기집",1252,2173.92
"선릉역카페",687,2808.17
"선릉역술집",1678,6763.24
"선릉역데이트",2185,2753.34
"선릉역반영구",1709,5195.97
"아펠가모선릉",314,3676.04
"선릉공원",176,6358.45
"선릉자연눈썹",779,1686.38
"선릉역매운떡볶이",3710,3676.18
"선릉호빠",1255,85.77
"선릉점심",448,4024.69
"선릉반영구화장",706,4252.03
"선릉눈썹",407,1283.2
"선릉맛집추천",425,4276.32
"선릉역4번출구",242,6464.67
"끌리메선릉점",815,5107.92
"선릉역왁싱",283,9268.91
"선릉역5번출구",503,4121.93
"선릉역맥주",3102,11677.22
"선릉맘",182,2362.59
"선릉고깃집",439,1614.78
"선릉요가",219,2646.78
"선릉역눈썹문신",925,2748.58
"선릉아펠가모",234,2363.02
"선릉안마",0,2722.15
"선릉밥집",395,3596.33
"선릉카페추천",159,3193.37
"선릉역떡볶이",506,3901.09
"선릉과정릉",158,3250.6
"선릉역자연눈썹",437,5923.38
"선릉로",185,2247.68
"선릉역2번출구",41,2011.18
"선릉역반영구화장",38,1385.14
"선릉역디저트",106,4224.14
"선릉동",25,16144.8
"선릉매운떡볶이",374,3752.55
"선릉역파스타",153,4245.8
"선릉가죽공방",179,2630.08
"선릉떡볶이",111,1867.8
"선릉댄스",72,3361.59
"선릉바",762,2108.8
"선릉고기",98,3586.01
"선릉역전자담배",32,2866.09
"선릉룸싸롱",3,3264.78
"선릉백마",1,4079.36
"선릉역사무실",58,3247.37
"한스헤어선릉",43,6290.44
"선릉동맛집",96,14973.11
"선릉풀싸롱",1,4198.21
"선릉역남자눈썹",52,5230.99
"선릉혼술",17,1888.74
"선릉야구장",7,8081.22
"선릉식당",101,12197.17
"선릉건마",7,12427.52
"선릉오피",146,4940.61
"선릉1인샵",15,13861.17
"선릉매직미러",4,27802.16
"선릉풀사롱",27,26669.52
"성수동",1069,12.59
"성수동카페",591,30.3
"성수동맛집",900,136.9
"성수카페",723,57.84
"성수",921,54.25
"성수맛집",1062,179.06
"성수동핫플레이스",1064,371.33
"성수동데이트",697,365.53
"성수역",785,365.31
"성수동핫플",496,281.34
"성수역맛집",1228,983.71
"성수역카페",672,585.22
"성수동카페거리",612,432.57
"성수동디저트",659,556.96
"성수동수제화",299,352.1
"성수핫플",884,3121.02
"성수동술집",816,2686.76
"성수동카페추천",1194,5164.21
"성수데이트",583,2929.16
"성수동나들이",372,2370.75
"성수카페거리",316,4847.91
"성수동옷가게",164,4487.66
"성수동어니언",453,5151.97
"성수동속눈썹",799,5841.83
"성수족발",664,4047.29
"성수핫플레이스",191,4549.9
"성수동브런치",632,9102.4
"소문난성수감자탕",579,6895.12
"성수동요가",154,2576.43
"성수동가죽공방",208,5065.87
"성수동전시",172,3294.78
"성수동스무디",104,3030.43
"성수동수제화거리",210,1398.69
"성수수제화",664,3705.1
"성수동갤러리",170,2693.06
"띵굴성수",106,1456.4
"성수맥주",489,7171.04
"성수동루프탑",205,7187.42
"성수동가볼만한곳",552,4365.43
"성수동공장",281,8444.18
"이마트성수점",912,2822.17
"성수가죽공방",100,3517.39
"성수맛집추천",114,2362.86
"성수동2가",169,1650.39
"성수브런치",93,3160.16
"성수역3번출구",337,6117.15
"여성수제화쇼핑몰",70,3411.82
"성수동간판",440,942.04
foodstagram,215,1.38
instafood,243,1.96
food,390,1.9
"도시락",930,12.03
"맛스타",786,9.51
"맛스타그램",408,2.62
"맛있다그램",496,6.63
"맛집스타그램",1432,10.53
"연남동맛집",1374,32.05
"홍대맛집",1146,13.69
"맛집",589,5.12
"맛집추천",1271,12.26
"이태원맛집",959,17.89
"역삼동맛집",2040,34.44
"신촌맛집",925,25.13
"강남맛집",1911,15.75
"샤로수길맛집",1639,70.44
"홍대맛집추천",1425,58.55
"강남맛집추천",1979,512.79
"신촌맛집추천",3261,1131.97
"이태원맛집추천",669,273.99
"잠실맛집추천",789,217.52
"연남동맛집추천",1343,460.65
"합정맛집추천",2363,2111.04
"강남역맛집추천",780,589.17
"망원동맛집추천",790,3669.5
"맛집탐방",497,34.44
"광화문맛집탐방",222,1844.37
"성수동맛집탐방",161,6621.34
"먹방",375,3.52
"먹방스타그램",999,16.37
"신촌먹방",1319,785.31
"먹부림",749,25.54
"먹스타",353,11.12
"먹스타그램",527,2.43
"성수동놀거리",179,3129.66
"성수동어딘가",138,3201.95
"성수동트리마제",94,7076.56
"성수동사람들",12,2395.59
"성수역4번출구",79,1524.96
"성수동까페거리",134,4986.42
"성수고",63,2193.7
"성수스타그램",48,5708.88
"성수동구두거리",57,2681.43
"성수수제화거리",268,2872.31
"성수동식당",43,2957.97
"성수동스시",116,9334.98
"성수캔들공방",157,3220.53
"성수요가",74,2260.26
"성수동일식",54,3877.94
"성수동대관",46,1646.87
"성수피플",59,4650.74
"성수동눈썹",88,1310.76
"성수동음악창고",45,7835.58
"성수동중국집",70,2767.08
"성수동길",46,8362.7
"성수동1가",55,3947.34
"성수근린공원",75,15378.52
"성수동돈까스",47,4873.11
"신당",603,1190.14
"신당동카페",619,827.08
"신당동맛집",2740,1244.19
"신당동네일",237,1981.87
"신당동떡볶이",649,4201.84
"신당맛집",904,1845.42
"신당역",648,2136.19
"신당역맛집",1419,1738.01
"신당동",1386,731.85
"신당눈썹문신",522,1271.71
"신당필라테스",458,1146.25
"신당타투",180,6311.66
"신당자연눈썹",101,2654.54
"신당중",45,7135.78
"삼척해신당공원",61,7199.04
"신대방",329,1901.89
"신대방맛집",405,1227.99
"신대방역",259,1125.97
"신대방타투",2331,2245.72
"신대방삼거리맛집",1103,2746.63
"신대방삼거리",565,3141.32
"신대방속눈썹",898,1091.01
"신대방삼거리역",1141,7685.86
"신대방동",1294,12809.08
"신대방동맛집",135,1384.13
"신대방헬스",156,6318.75
"신대방타투샵",1191,10521.28
"신대방마사지",71,2472.88
"신대방피부",5,1144.89
"신대방원룸",23,5270.57
"신대방주짓수",53,618.09
"신대방삼거리원룸",11,2408.19
"신도림눈썹문신",1312,134.46
"신도림",467,98.8
"신도림네일",360,144.17
