tag,x,y
"방배동술집",3133.29,2002
"방배헬스",5227.11,3267
"방배호빠",70.31,88783
"방배동카페거리",5345.22,973
"방배동헬스",7446.73,3045
"방배타투",3356.87,2732
"방배동사이길",7562.94,3573
"방배동성당",1601.86,1305
"방배카페거리",3171.27,759
"새마을휘트니스방배점",8794.25,3618
"방배동타투",2552.12,852
"방배동맘",1059.83,668
"방배술집",4588.67,457
"방배피티",8390.19,708
"방배스튜디오",4954.63,568
"방배역치과",3719.56,790
"방배동헤어샵",955.59,569
"방배동원룸",3056.73,25
"팀방배",1818.26,229
"방배동족발",1428.27,580
"방배조개창고",3193.7,569
"방배동보쌈",2075.37,418
"방배동42길",15148.03,317
"방배웨딩홀",2417.15,50
"방배동성인용품",9197.58,110
"방배1호점",11933.24,19
"방배동안경",8494.83,26
"방배동pc방",9418.01,13
"봉천동",336.08,61484
"봉천",920.89,66064
"봉천동맛집",403.66,22610
"봉천동꽃집",493.54,5385
"봉천맛집",2487.79,6222
"봉천역맛집",2686.5,7693
"봉천속눈썹",1058.85,2871
"봉천역",1613.86,17846
"봉천애견미용",105.87,1368
"봉천동원룸",931.29,1503
"봉천동태닝",421.75,1152
"봉천동족발",3093.68,1082
"봉천예술관",5108.26,1221
"봉천동인테리어",1931.83,616
"봉천역속눈썹",2610.89,41
"봉천동야식",1424.61,607
"봉천동보쌈",1398.98,486
"봉천황소곱창",4018.79,55
"사당",160.32,338408
"사당맛집",236.8,100689
"사당역",176.77,106355
"사당역맛집",537.05,39938
"사당네일",83.93,23745
"사당족발",60.21,1120
"국회의사당",489.59,106136
"사당카페",756.41,23047
"사당눈썹문신",636.77,9686
"국회의사당맛집",544.13,4931
"사당반영구",275.82,12621
"사당속눈썹",702.46,15053
"사당미용실",934.76,11135
"사당역카페",1848.05,10831
"사당동",1307.36,38631
"사당꽃집",1218.61,13472
"사당술집",5442.46,7341
"사당속눈썹펌",4826.97,3229
"사당역미용실",1374.69,5938
"사당댄스학원",2226.31,1238
"국회의사당역",2320.55,10149
"사당댄스",1402.32,489
"사당메이크업",652.35,1671
"사당눈썹",195.43,625
"사당동맛집",4792.32,9087
"사당역술집",1292.54,7045
"사당동네일",2800.91,6414
"사당동카페",4294.54,5627
"사당맛집추천",2402.18,2936
"사당맘",5078.06,3814
"국회의사당역맛집",2260.07,2513
"사당역데이트",2877.45,588
"사당연습실",2286.46,4383
"사당동떡집",10663.99,1318
"사당허벌라이프",3649.26,1382
"사당다이어트",3704.64,663
"사당점핑",3466.97,921
"사당맥주",3319.43,545
"사당곱창",2520.3,811
"사당호빠",2234.79,266421
"사당피부관리",5756.52,861
"사당역맛집추천",2501.68,560
"사당역고기집",3608.9,841
"사당태닝",1663.53,206
"사당원룸",2876.93,369
"사당역요가",857.62,340
"사당웨딩홀",5885.62,174
"사당허벌",9053.34,168
"사당마사지",2777.14,3321
"사당역피부관리",7083.56,54
"사당포장",16144.47,31
"사당키스방",4296.62,6459
"사당동성인용품",5035.82,323
"사당역만화카페",18990.48,38
"사당동웨딩홀",3181.84,21
"삼성역",44.03,312676
"삼성역맛집",283.95,44156
"삼성역카페",1201.47,8775
"삼성역회식",2108.34,880
"삼성역술집",2426.36,1127
"삼성역맛집추천",2560.51,1044
"이대삼성홀",5748.53,3866
"삼성역헬스",701.91,640
"삼성역포토스팟",3771.98,50
"상왕십리",3197.88,23754
"상왕십리맛집",4991.69,4817
"상왕십리미용실",1361.11,2341
"상왕십리역",6329.42,4848
"상왕십리역맛집",2744.23,1198
"상왕십리스타벅스",5277.68,21
"서울대입구",28.59,359342
"서울대입구역",87.98,97924
"서울대입구맛집",132.03,109310
"서울대입구역맛집",447.44,32388
"서울대입구네일",1446.24,32054
"서울대입구카페",1616.23,20827
"서울대입구미용실",655.3,12426
"서울대입구꽃집",511.32,8373
"서울대입구역꽃집",564.65,5282
"서울대입구속눈썹",483.5,12688
"서울대입구네일샵",1984.19,16788
"서울대입구속눈썹연장",544,3693
"서울대입구역미용실",3741.59,4794
"서울대입구역네일",599.6,4934
"서울대입구헬스",8536.26,5940
"서울대입구헬스장",8142.54,4403
"서울대입구원룸",830.21,2415
"서울대입구맛집추천",12517.54,1372
"서울대입구역맛집추천",11303.52,1458
"서울대입구피부관리실",735.21,1410
"서울대입구쌀국수",1837.89,2397
"서울대입구피부관리",583.24,1397
"서울대입구치과",3935.2,1566
"올리브영서울대입구중앙점",657.94,1022
"서울대입구가죽공방",4050.33,38
"서울대입구역태닝",6450.04,32
"선릉",12.39,594763
"선릉반영구",88.17,23931
"선릉눈썹문신",106.09,13501
"선릉역맛집",299.55,92406
"선릉속눈썹",485,14853
"선릉맛집",182.52,128745
"선릉역",438.74,169184
"선릉왁싱",509.21,21372
"선릉카페",1473.82,12209
"선릉술집",5442.49,7642
"선릉역고기집",2039.53,8074
"선릉회식",469.68,9083
"선릉미용실",751.15,8819
"선릉고기집",2173.92,6931
"선릉역카페",2808.17,6309
"선릉역술집",6763.24,3482
"선릉역데이트",2753.34,6512
"선릉역반영구",5195.97,1678
"아펠가모선릉",3676.04,1537
"선릉공원",6358.45,8627
"선릉자연눈썹",1686.38,1645
"선릉역매운떡볶이",3676.18,2159
"선릉호빠",85.77,221750
"선릉점심",4024.69,5809
"선릉반영구화장",4252.03,420
"선릉눈썹",1283.2,423
"선릉맛집추천",4276.32,916
"선릉역4번출구",6464.67,2695
"끌리메선릉점",5107.92,1294
"선릉역왁싱",9268.91,1639
"선릉역5번출구",4121.93,1191
"선릉역맥주",11677.22,230
"선릉맘",2362.59,1938
"선릉고깃집",1614.78,7830
"선릉요가",2646.78,792
"선릉역눈썹문신",2748.58,497
"선릉아펠가모",2363.02,525
"선릉안마",2722.15,38447
"선릉밥집",3596.33,2373
"선릉카페추천",3193.37,341
"선릉역떡볶이",3901.09,326
"선릉과정릉",3250.6,652
"선릉역자연눈썹",5923.38,217
"선릉로",2247.68,473
"선릉역2번출구",2011.18,732
"선릉역반영구화장",1385.14,116
"선릉역디저트",4224.14,72
"선릉동",16144.8,71
"선릉매운떡볶이",3752.55,384
"선릉역파스타",4245.8,38
"선릉가죽공방",2630.08,16
"선릉떡볶이",1867.8,224
"선릉댄스",3361.59,169
"선릉바",2108.8,268
"선릉고기",3586.01,122
"선릉역전자담배",2866.09,121
"선릉룸싸롱",3264.78,8067
"선릉백마",4079.36,9522
"선릉역사무실",3247.37,56
"한스헤어선릉",6290.44,129
"선릉동맛집",14973.11,26
"선릉풀싸롱",4198.21,18858
"선릉역남자눈썹",5230.99,24
"선릉혼술",1888.74,25
"선릉야구장",8081.22,12379
"선릉식당",12197.17,19
"선릉건마",12427.52,312
"선릉오피",4940.61,10354
"선릉1인샵",13861.17,117
"선릉매직미러",27802.16,502
"선릉풀사롱",26669.52,578
"성수동",12.59,855565
"성수동카페",30.3,337247
"성수동맛집",136.9,156067
"성수카페",57.84,102400
"성수",54.25,248772
"성수맛집",179.06,69985
"성수동핫플레이스",371.33,31088
"성수동데이트",365.53,15743
"성수역",365.31,63382
"성수동핫플",281.34,12712
"성수역맛집",983.71,16651
"성수역카페",585.22,10584
"성수동카페거리",432.57,21170
"성수동디저트",556.96,5968
"성수동수제화",352.1,17671
"성수핫플",3121.02,3710
"성수동술집",2686.76,9456
"성수동카페추천",5164.21,2731
"성수데이트",2929.16,1919
"성수동나들이",2370.75,5798
"성수카페거리",4847.91,5811
"성수동옷가게",4487.66,3880
"성수동어니언",5151.97,6916
"성수동속눈썹",5841.83,1951
"성수족발",4047.29,13269
"성수핫플레이스",4549.9,2481
"성수동브런치",9102.4,1595
"소문난성수감자탕",6895.12,2962
"성수동요가",2576.43,1626
"성수동가죽공방",5065.87,2078
"성수동전시",3294.78,1089
"성수동스무디",3030.43,1196
"성수동수제화거리",1398.69,1717
"성수수제화",3705.1,471
"성수동갤러리",2693.06,698
"띵굴성수",1456.4,429
"성수맥주",7171.04,2489
"성수동루프탑",7187.42,813
"성수동가볼만한곳",4365.43,644
"성수동공장",8444.18,537
"이마트성수점",2822.17,1237
"성수가죽공방",3517.39,736
"성수맛집추천",2362.86,322
"성수동2가",1650.39,742
"성수브런치",3160.16,363
"성수역3번출구",6117.15,1220
"여성수제화쇼핑몰",3411.82,1007
"성수동간판",942.04,159
foodstagram,1.38,51909600
instafood,1.96,144149995
food,1.9,334509785
"도시락",12.03,1171019
"맛스타",9.51,2684311
"맛스타그램",2.62,37470983
"맛있다그램",6.63,4019571
"맛집스타그램",10.53,1431015
"연남동맛집",32.05,605524
"홍대맛집",13.69,1762491
"맛집",5.12,19676007
"맛집추천",12.26,1308217
"이태원맛집",17.89,1194239
"역삼동맛집",34.44,100600
"신촌맛집",25.13,413416
"강남맛집",15.75,1447697
"샤로수길맛집",70.44,137740
"홍대맛집추천",58.55,110574
"강남맛집추천",512.79,60804
"신촌맛집추천",1131.97,47553
"이태원맛집추천",273.99,23239
"잠실맛집추천",217.52,12391
"연남동맛집추천",460.65,8911
"합정맛집추천",2111.04,6023
"강남역맛집추천",589.17,38183
"망원동맛집추천",3669.5,1817
"맛집탐방",34.44,1747970
"광화문맛집탐방",1844.37,45
"성수동맛집탐방",6621.34,42
"먹방",3.52,23438704
"먹방스타그램",16.37,2519082
"신촌먹방",785.31,2018
"먹부림",25.54,4056775
"먹스타",11.12,5220496
"먹스타그램",2.43,67723390
"성수동놀거리",3129.66,258
"성수동어딘가",3201.95,638
"성수동트리마제",7076.56,277
"성수동사람들",2395.59,792
"성수역4번출구",1524.96,430
"성수동까페거리",4986.42,481
"성수고",2193.7,629
"성수스타그램",5708.88,823
"성수동구두거리",2681.43,477
"성수수제화거리",2872.31,234
"성수동식당",2957.97,241
"성수동스시",9334.98,46
"성수캔들공방",3220.53,122
"성수요가",2260.26,171
"성수동일식",3877.94,83
"성수동대관",1646.87,246
"성수피플",4650.74,171
