tag,x,y
"문래동루프탑",142,4706.03
"문래창작촌꽃집",177,1699.44
"문래동곱창",723,1647.21
"문래떡집",214,1875.63
"밀크티",788987,33.95
"방배",144176,128.2
"방배동",229319,144.88
"방배동맛집",50105,356.69
"방배동카페",26923,942.27
"방배맛집",21987,62.83
"방배동미용실",10012,393.36
"방배동꽃집",42689,2571.85
"방배미용실",7516,1401.39
"방배꽃집",16429,383.87
"방배카페",8123,1063.15
"방배역",55069,1479.95
"방배맘",4883,3232.47
"방배역미용실",5117,1064.47
"방배동카페골목",18841,3473.37
"방배네일",16131,3734.52
"방배동네일",14801,2335.8
"방배사이길",13393,4184.6
"방배역맛집",7748,3301.8
"방배카페골목",6839,2943.26
"방배동속눈썹펌",1414,8640.75
"방배동pt",2650,8450.44
"방배동인테리어",1933,4145.91
"방배동꽃배달",1055,345.02
"방배동핫플",1117,2145.37
"준오헤어방배2호점",1478,4567.9
"방배pt",3339,5961.62
"방배점",2551,8716.01
"방배동피부관리실",1371,8841.85
"방배동술집",2002,3133.29
"방배헬스",3267,5227.11
"방배호빠",88783,70.31
"방배동카페거리",973,5345.22
"방배동헬스",3045,7446.73
"방배타투",2732,3356.87
"방배동사이길",3573,7562.94
"방배동성당",1305,1601.86
"방배카페거리",759,3171.27
"새마을휘트니스방배점",3618,8794.25
"방배동타투",852,2552.12
"방배동맘",668,1059.83
"방배술집",457,4588.67
"방배피티",708,8390.19
"방배스튜디오",568,4954.63
"방배역치과",790,3719.56
"방배동헤어샵",569,955.59
"방배동원룸",25,3056.73
"팀방배",229,1818.26
"방배동족발",580,1428.27
"방배조개창고",569,3193.7
"방배동보쌈",418,2075.37
"방배동42길",317,15148.03
"방배웨딩홀",50,2417.15
"방배동성인용품",110,9197.58
"방배1호점",19,11933.24
"방배동안경",26,8494.83
"방배동pc방",13,9418.01
"봉천동",61484,336.08
"봉천",66064,920.89
"봉천동맛집",22610,403.66
"봉천동꽃집",5385,493.54
"봉천맛집",6222,2487.79
"봉천역맛집",7693,2686.5
"봉천속눈썹",2871,1058.85
"봉천역",17846,1613.86
"봉천애견미용",1368,105.87
"봉천동원룸",1503,931.29
"봉천동태닝",1152,421.75
"봉천동족발",1082,3093.68
"봉천예술관",1221,5108.26
"봉천동인테리어",616,1931.83
"봉천역속눈썹",41,2610.89
"봉천동야식",607,1424.61
"봉천동보쌈",486,1398.98
"봉천황소곱창",55,4018.79
"사당",338408,160.32
"사당맛집",100689,236.8
"사당역",106355,176.77
"사당역맛집",39938,537.05
"사당네일",23745,83.93
"사당족발",1120,60.21
"국회의사당",106136,489.59
"사당카페",23047,756.41
"사당눈썹문신",9686,636.77
"국회의사당맛집",4931,544.13
"사당반영구",12621,275.82
"사당속눈썹",15053,702.46
"사당미용실",11135,934.76
"사당역카페",10831,1848.05
"사당동",38631,1307.36
"사당꽃집",13472,1218.61
"사당술집",7341,5442.46
"사당속눈썹펌",3229,4826.97
"사당역미용실",5938,1374.69
"사당댄스학원",1238,2226.31
"국회의사당역",10149,2320.55
"사당댄스",489,1402.32
"사당메이크업",1671,652.35
"사당눈썹",625,195.43
"사당동맛집",9087,4792.32
"사당역술집",7045,1292.54
"사당동네일",6414,2800.91
"사당동카페",5627,4294.54
"사당맛집추천",2936,2402.18
"사당맘",3814,5078.06
"국회의사당역맛집",2513,2260.07
"사당역데이트",588,2877.45
"사당연습실",4383,2286.46
"사당동떡집",1318,10663.99
"사당허벌라이프",1382,3649.26
"사당다이어트",663,3704.64
"사당점핑",921,3466.97
"사당맥주",545,3319.43
"사당곱창",811,2520.3
"사당호빠",266421,2234.79
"사당피부관리",861,5756.52
"사당역맛집추천",560,2501.68
"사당역고기집",841,3608.9
"사당태닝",206,1663.53
"사당원룸",369,2876.93
"사당역요가",340,857.62
"사당웨딩홀",174,5885.62
"사당허벌",168,9053.34
"사당마사지",3321,2777.14
"사당역피부관리",54,7083.56
"사당포장",31,16144.47
"사당키스방",6459,4296.62
"사당동성인용품",323,5035.82
"사당역만화카페",38,18990.48
"사당동웨딩홀",21,3181.84
"삼성역",312676,44.03
"삼성역맛집",44156,283.95
"삼성역카페",8775,1201.47
"삼성역회식",880,2108.34
"삼성역술집",1127,2426.36
"삼성역맛집추천",1044,2560.51
"이대삼성홀",3866,5748.53
"삼성역헬스",640,701.91
"삼성역포토스팟",50,3771.98
"상왕십리",23754,3197.88
"상왕십리맛집",4817,4991.69
"상왕십리미용실",2341,1361.11
"상왕십리역",4848,6329.42
"상왕십리역맛집",1198,2744.23
"상왕십리스타벅스",21,5277.68
"서울대입구",359342,28.59
"서울대입구역",97924,87.98
"서울대입구맛집",109310,132.03
"서울대입구역맛집",32388,447.44
"서울대입구네일",32054,1446.24
"서울대입구카페",20827,1616.23
"서울대입구미용실",12426,655.3
"서울대입구꽃집",8373,511.32
"서울대입구역꽃집",5282,564.65
"서울대입구속눈썹",12688,483.5
"서울대입구네일샵",16788,1984.19
"서울대입구속눈썹연장",3693,544
"서울대입구역미용실",4794,3741.59
"서울대입구역네일",4934,599.6
"서울대입구헬스",5940,8536.26
"서울대입구헬스장",4403,8142.54
"서울대입구원룸",2415,830.21
"서울대입구맛집추천",1372,12517.54
"서울대입구역맛집추천",1458,11303.52
"서울대입구피부관리실",1410,735.21
"서울대입구쌀국수",2397,1837.89
"서울대입구피부관리",1397,583.24
"서울대입구치과",1566,3935.2
"올리브영서울대입구중앙점",1022,657.94
"서울대입구가죽공방",38,4050.33
"서울대입구역태닝",32,6450.04
"선릉",594763,12.39
"선릉반영구",23931,88.17
"선릉눈썹문신",13501,106.09
"선릉역맛집",92406,299.55
"선릉속눈썹",14853,485
"선릉맛집",128745,182.52
"선릉역",169184,438.74
"선릉왁싱",21372,509.21
"선릉카페",12209,1473.82
"선릉술집",7642,5442.49
"선릉역고기집",8074,2039.53
"선릉회식",9083,469.68
"선릉미용실",8819,751.15
"선릉고기집",6931,2173.92
"선릉역카페",6309,2808.17
"선릉역술집",3482,6763.24
"선릉역데이트",6512,2753.34
"선릉역반영구",1678,5195.97
"아펠가모선릉",1537,3676.04
"선릉공원",8627,6358.45
"선릉자연눈썹",1645,1686.38
"선릉역매운떡볶이",2159,3676.18
"선릉호빠",221750,85.77
"선릉점심",5809,4024.69
"선릉반영구화장",420,4252.03
"선릉눈썹",423,1283.2
"선릉맛집추천",916,4276.32
"선릉역4번출구",2695,6464.67
"끌리메선릉점",1294,5107.92
"선릉역왁싱",1639,9268.91
"선릉역5번출구",1191,4121.93
"선릉역맥주",230,11677.22
"선릉맘",1938,2362.59
"선릉고깃집",7830,1614.78
"선릉요가",792,2646.78
"선릉역눈썹문신",497,2748.58
"선릉아펠가모",525,2363.02
"선릉안마",38447,2722.15
"선릉밥집",2373,3596.33
"선릉카페추천",341,3193.37
"선릉역떡볶이",326,3901.09
"선릉과정릉",652,3250.6
"선릉역자연눈썹",217,5923.38
"선릉로",473,2247.68
"선릉역2번출구",732,2011.18
"선릉역반영구화장",116,1385.14
"선릉역디저트",72,4224.14
"선릉동",71,16144.8
"선릉매운떡볶이",384,3752.55
"선릉역파스타",38,4245.8
"선릉가죽공방",16,2630.08
"선릉떡볶이",224,1867.8
"선릉댄스",169,3361.59
"선릉바",268,2108.8
"선릉고기",122,3586.01
"선릉역전자담배",121,2866.09
"선릉룸싸롱",8067,3264.78
"선릉백마",9522,4079.36
"선릉역사무실",56,3247.37
"한스헤어선릉",129,6290.44
"선릉동맛집",26,14973.11
"선릉풀싸롱",18858,4198.21
"선릉역남자눈썹",24,5230.99
"선릉혼술",25,1888.74
"선릉야구장",12379,8081.22
"선릉식당",19,12197.17
"선릉건마",312,12427.52
"선릉오피",10354,4940.61
"선릉1인샵",117,13861.17
"선릉매직미러",502,27802.16
"선릉풀사롱",578,26669.52
"성수동",855565,12.59
"성수동카페",337247,30.3
"성수동맛집",156067,136.9
"성수카페",102400,57.84
"성수",248772,54.25
"성수맛집",69985,179.06
"성수동핫플레이스",31088,371.33
"성수동데이트",15743,365.53
"성수역",63382,365.31
"성수동핫플",12712,281.34
"성수역맛집",16651,983.71
"성수역카페",10584,585.22
"성수동카페거리",21170,432.57
"성수동디저트",5968,556.96
"성수동수제화",17671,352.1
"성수핫플",3710,3121.02
"성수동술집",9456,2686.76
"성수동카페추천",2731,5164.21
"성수데이트",1919,2929.16
"성수동나들이",5798,2370.75
"성수카페거리",5811,4847.91
"성수동옷가게",3880,4487.66
"성수동어니언",6916,5151.97
"성수동속눈썹",1951,5841.83
"성수족발",13269,4047.29
"성수핫플레이스",2481,4549.9
"성수동브런치",1595,9102.4
"소문난성수감자탕",2962,6895.12
"성수동요가",1626,2576.43
"성수동가죽공방",2078,5065.87
"성수동전시",1089,3294.78
"성수동스무디",1196,3030.43
"성수동수제화거리",1717,1398.69
"성수수제화",471,3705.1
"성수동갤러리",698,2693.06
"띵굴성수",429,1456.4
"성수맥주",2489,7171.04
"성수동루프탑",813,7187.42
"성수동가볼만한곳",644,4365.43
"성수동공장",537,8444.18
"이마트성수점",1237,2822.17
"성수가죽공방",736,3517.39
"성수맛집추천",322,2362.86
"성수동2가",742,1650.39
"성수브런치",363,3160.16
"성수역3번출구",1220,6117.15
"여성수제화쇼핑몰",1007,3411.82
"성수동간판",159,942.04
foodstagram,51909600,1.38
instafood,144149995,1.96
"도시락",1171019,12.03
"맛스타",2684311,9.51
"맛스타그램",37470983,2.62
"맛있다그램",4019571,6.63
"맛집스타그램",1431015,10.53
"연남동맛집",605524,32.05
"홍대맛집",1762491,13.69
"맛집",19676007,5.12
"맛집추천",1308217,12.26
"이태원맛집",1194239,17.89
"역삼동맛집",100600,34.44
"신촌맛집",413416,25.13
"강남맛집",1447697,15.75
"샤로수길맛집",137740,70.44
"홍대맛집추천",110574,58.55
"강남맛집추천",60804,512.79
"신촌맛집추천",47553,1131.97
"이태원맛집추천",23239,273.99
"잠실맛집추천",12391,217.52
"연남동맛집추천",8911,460.65
"합정맛집추천",6023,2111.04
"강남역맛집추천",38183,589.17
"망원동맛집추천",1817,3669.5
"맛집탐방",1747970,34.44
"광화문맛집탐방",45,1844.37
"성수동맛집탐방",42,6621.34
"먹방",23438704,3.52
"먹방스타그램",2519082,16.37
"신촌먹방",2018,785.31
"먹부림",4056775,25.54
"먹스타",5220496,11.12
"먹스타그램",67723390,2.43
"성수동놀거리",258,3129.66
