tag,x,y
"북아현동",0.01,0
"아현속눈썹연장",0,0
"아현반영구",0,0
"역삼반영구",0.05,26
"역삼",0.38,20
"역삼맛집",0.21,10
"역삼동",0.26,9
"역삼네일",0.05,6
"역삼역맛집",0.17,5
"역삼역",0.05,5
"역삼동미용실",0.02,5
"역삼동꽃집",0.03,4
"역삼미용실",0.01,3
"역삼역회식장소",0.02,2
"역삼꽃집",0.02,2
"역삼pt",0.01,2
"역삼동고기집",0.01,2
"역삼동속눈썹",0.01,2
"역삼술집",0.01,2
"역삼동회식",0.01,2
"역삼카페",0.04,2
"역삼동카페",0.01,2
"역삼왁싱",0.01,1
"역삼역꽃집",0.01,1
"역삼동반영구",0.01,1
"역삼회식장소",0.01,1
"역삼고기집",0.01,1
"역삼데이트",0.01,1
"역삼붙임머리",0.01,1
"역삼동회식장소",0.01,1
"역삼동네일샵",0.01,1
"역삼네일샵",0.01,1
"역삼동모임장소",0.01,1
"역삼타투",0,1
"역삼동눈썹문신",0.01,1
"합정역삼겹살",0,0
"역삼점심",0,0
"역삼동꽃배달",0,0
"역삼눈썹",0,0
"역삼동붙임머리",0,0
"역삼피티",0,0
"역삼디저트",0,0
"역삼동네일",0,0
"역삼역술집",0,0
"역삼역점심",0,0
"역삼동전자담배",0.01,0
"역삼동한우",0,0
"역삼동맛집추천",0,0
"역삼요가",0,0
"역삼맛집추천",0,0
"역삼맘",0,0
"역삼동헤어샵",0,0
"역삼네거리",0,0
"역삼공원",0,0
"역삼바버샵",0,0
"역삼동헬스장",0,0
"역삼헤어샵",0,0
"역삼썸네일",0,0
"역삼동고시원",0,0
"역삼동미용실추천",0,0
"역삼동횟집",0,0
"역삼댄스",0,0
"역삼동데이트",0,0
"역삼치킨",0,0
"역삼맥주",0,0
